Request_ID,Created_At,Category,Status,Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude,Sentiment_Score,Delay_Minutes,Transit_Route_ID,Complaint_Text,Source,Sentiment_Label,Delay_Severity,NeedScore,Month,Quarter,Day_of_Week
4868,2025-07-16 08:00:00,Noise,Open,19,Basavanagudi,57,13.068288882291212,77.58256019980149,-0.71,16,170,Streetlight not working,Twitter,negative,Slight Delay,71.57,7,Q3,Wednesday
4869,2025-01-03 18:00:00,Noise,Open,8,Jayanagar,176,13.091494786820991,77.67140791100258,0.12,10,117,Overflowing garbage,Twitter,neutral,Slight Delay,27.89,1,Q1,Friday
4870,2025-11-10 21:00:00,Noise,In Progress,1,Jayanagar,158,12.913780241634383,77.68066053176972,-0.37,9,144,Water leakage on road,Twitter,negative,On-Time,41.51,11,Q4,Monday
4871,2025-07-12 08:00:00,Graffiti,Open,14,Koramangala,71,12.8668532931483,77.71204088201482,0.24,3,122,Overflowing garbage,Email,positive,On-Time,25.43,7,Q3,Saturday
4872,2025-02-17 12:00:00,Noise,In Progress,6,HSR Layout,166,13.012630445613711,77.50976420674964,0.07,13,125,Garbage not collected,Twitter,neutral,Slight Delay,29.03,2,Q1,Monday
4873,2025-08-27 18:00:00,Pothole,Resolved,14,Indiranagar,172,12.975710146688302,77.74568731814439,0.88,12,165,Graffiti on wall,Twitter,positive,Slight Delay,76.25,8,Q3,Wednesday
4874,2025-11-08 01:00:00,Pothole,Resolved,2,Marathahalli,154,12.991426285477674,77.67896272158923,-0.13,15,101,Streetlight not working,Mobile App,neutral,Slight Delay,35.39,11,Q4,Saturday
4875,2025-07-06 07:00:00,Water Leak,Open,9,Basavanagudi,100,12.861567553192499,77.49716400378506,0.33,1,121,Pothole near school,Call Center,positive,On-Time,28.08,7,Q3,Sunday
4876,2025-05-20 03:00:00,Noise,In Progress,12,Koramangala,107,13.043827455404486,77.70221638579862,0.19,21,137,Pothole near school,Twitter,neutral,Heavy Delay,47.26,5,Q2,Tuesday
4877,2025-01-23 20:00:00,Garbage,In Progress,5,Koramangala,90,12.908088353771824,77.59968778174546,0.37,10,141,Garbage not collected,Call Center,positive,Slight Delay,42.89,1,Q1,Thursday
4878,2025-11-16 19:00:00,Water Leak,In Progress,2,Koramangala,108,12.933734195227819,77.46996391041195,-0.47,9,127,Noise from bar at night,Email,negative,On-Time,47.51,11,Q4,Sunday
4879,2025-12-11 08:00:00,Graffiti,Open,19,Malleshwaram,130,12.907088428137342,77.48961253154879,-0.49,17,162,Broken footpath,Twitter,negative,Slight Delay,59.74,12,Q4,Thursday
4880,2025-01-09 06:00:00,Noise,In Progress,7,Yelahanka,43,13.086486140148013,77.58016798457278,0.12,5,116,Broken footpath,Mobile App,neutral,On-Time,20.99,1,Q1,Thursday
4881,2025-01-24 19:00:00,Pothole,In Progress,7,Whitefield,43,12.892180454135145,77.60915204348123,0.7,0,181,Overflowing garbage,Mobile App,positive,On-Time,48.9,1,Q1,Friday
4882,2025-02-02 22:00:00,Garbage,In Progress,10,Indiranagar,63,13.033079751004543,77.73424772510398,0.44,-3,158,Overflowing garbage,Call Center,positive,Early,29.16,2,Q1,Sunday
4883,2025-02-18 22:00:00,Water Leak,Resolved,17,BTM Layout,73,12.911436823484634,77.51471374174945,-0.02,8,101,Broken footpath,Email,neutral,On-Time,19.13,2,Q1,Tuesday
4884,2025-01-08 10:00:00,Garbage,In Progress,14,Yelahanka,186,12.956229904777077,77.59223135307285,-0.49,0,198,Broken footpath,Email,negative,On-Time,36.3,1,Q1,Wednesday
4885,2025-04-04 12:00:00,Noise,Resolved,11,Koramangala,117,13.09901546929303,77.51776684078322,0.52,11,178,Noise from bar at night,Twitter,positive,Slight Delay,53.27,4,Q2,Friday
4886,2025-06-20 06:00:00,Streetlight,In Progress,20,HSR Layout,48,12.875144186060538,77.61752020667794,0.85,13,178,Overflowing garbage,Call Center,positive,Slight Delay,75.83,6,Q2,Friday
4887,2025-01-31 14:00:00,Garbage,In Progress,6,Koramangala,5,13.070339807771644,77.72279542189153,-0.57,12,197,Streetlight not working,Twitter,negative,Slight Delay,57.65,1,Q1,Friday
4888,2025-09-17 16:00:00,Garbage,In Progress,8,HSR Layout,76,13.08651247406722,77.62032517134887,0.6,14,149,Water leakage on road,Email,positive,Slight Delay,62.21,9,Q3,Wednesday
4889,2025-02-03 06:00:00,Graffiti,Resolved,19,Jayanagar,35,13.02455682373232,77.60302116168948,-0.66,10,114,Graffiti on wall,Twitter,negative,Slight Delay,60.29,2,Q1,Monday
4890,2025-11-13 17:00:00,Pothole,In Progress,19,Malleshwaram,93,12.852490547433831,77.67503882207545,0.8,18,117,Pothole near school,Twitter,positive,Slight Delay,79.72,11,Q4,Thursday
4891,2025-04-27 11:00:00,Noise,Open,17,Basavanagudi,144,13.055199646007944,77.4942840635093,0.28,-3,176,Streetlight not working,Twitter,positive,Early,19.56,4,Q2,Sunday
4892,2025-07-11 04:00:00,Garbage,In Progress,18,Indiranagar,83,13.070567981902695,77.7216844971305,-0.64,0,137,Garbage not collected,Twitter,negative,On-Time,45.3,7,Q3,Friday
4893,2025-11-01 01:00:00,Noise,Resolved,12,Indiranagar,177,13.095233539221983,77.62329019188975,-0.93,20,107,Water leakage on road,Twitter,negative,Heavy Delay,90.28,11,Q4,Saturday
4894,2025-05-09 12:00:00,Pothole,Resolved,9,BTM Layout,60,13.059828936937524,77.65589282454438,0.39,24,179,Streetlight not working,Mobile App,positive,Heavy Delay,63.4,5,Q2,Friday
4895,2025-01-31 11:00:00,Graffiti,Open,16,Marathahalli,107,12.96139674182663,77.69568822820533,0.21,11,119,Pothole near school,Mobile App,positive,Slight Delay,34.67,1,Q1,Friday
4896,2025-02-17 01:00:00,Noise,Open,18,BTM Layout,117,13.022162419173481,77.64051135496794,0.22,14,159,Graffiti on wall,Twitter,positive,Slight Delay,39.41,2,Q1,Monday
4897,2025-03-08 21:00:00,Pothole,Open,16,Jayanagar,51,12.971282127989335,77.64236155557818,-0.04,-1,125,Pothole near school,Email,neutral,Early,7.92,3,Q1,Saturday
4898,2025-05-03 05:00:00,Pothole,Resolved,16,Yelahanka,127,12.938254587380678,77.66888643228977,0.23,15,134,Pothole near school,Call Center,positive,Slight Delay,41.39,5,Q2,Saturday
4899,2025-12-21 20:00:00,Water Leak,In Progress,4,BTM Layout,91,13.00660662328768,77.46567096693323,0.75,10,180,Water leakage on road,Call Center,positive,Slight Delay,65.69,12,Q4,Sunday
4900,2025-07-31 10:00:00,Graffiti,In Progress,7,Indiranagar,82,13.042458109910443,77.56466315245197,0.9,11,125,Pothole near school,Email,positive,Slight Delay,76.07,7,Q3,Thursday
4901,2025-10-23 19:00:00,Graffiti,Open,1,Malleshwaram,59,13.008975196669548,77.7388810234639,-0.31,10,117,Graffiti on wall,Mobile App,negative,Slight Delay,39.29,10,Q4,Thursday
4902,2025-03-04 02:00:00,Noise,Open,20,Jayanagar,64,13.056644591911553,77.52738075653905,-0.02,19,143,Illegal parking,Call Center,neutral,Slight Delay,34.3,3,Q1,Tuesday
4903,2025-02-07 05:00:00,Streetlight,In Progress,1,Basavanagudi,105,12.894093743650018,77.61267663448213,-0.45,15,106,Broken footpath,Email,negative,Slight Delay,54.59,2,Q1,Friday
4904,2025-02-27 22:00:00,Water Leak,Open,8,BTM Layout,141,12.94342363790079,77.50262823866125,-0.18,3,134,Streetlight not working,Twitter,neutral,On-Time,21.83,2,Q1,Thursday
4905,2025-05-22 05:00:00,Graffiti,In Progress,8,HSR Layout,154,12.928146453183556,77.54698229458357,0.59,1,111,Pothole near school,Email,positive,On-Time,43.68,5,Q2,Thursday
4906,2025-06-26 15:00:00,Pothole,In Progress,10,Malleshwaram,70,12.89853178491695,77.66512401282245,-0.15,-1,143,Broken footpath,Twitter,neutral,Early,14.52,6,Q2,Thursday
4907,2025-07-06 15:00:00,Graffiti,In Progress,1,Whitefield,131,12.960793581871338,77.64292820722012,-0.22,3,140,Pothole near school,Twitter,negative,On-Time,24.23,7,Q3,Sunday
4908,2025-04-05 07:00:00,Streetlight,In Progress,14,Indiranagar,12,13.086968218216166,77.57429490855137,0.7,15,153,Noise from bar at night,Twitter,positive,Slight Delay,69.59,4,Q2,Saturday
4909,2025-05-24 00:00:00,Garbage,Resolved,14,Koramangala,41,12.98450207292679,77.73142285742816,-1.0,4,100,Illegal parking,Twitter,,On-Time,72.41,5,Q2,Saturday
4910,2025-04-09 19:00:00,Garbage,In Progress,10,Basavanagudi,105,12.92160121917591,77.68251404464496,0.7,19,124,Streetlight not working,Email,positive,Slight Delay,75.1,4,Q2,Wednesday
4911,2025-06-29 16:00:00,Graffiti,Open,19,Indiranagar,65,12.938515154575759,77.53037714870865,-0.64,15,179,Illegal parking,Call Center,negative,Slight Delay,65.99,6,Q2,Sunday
4912,2025-03-05 03:00:00,Graffiti,Open,16,Jayanagar,63,13.003268927929282,77.58963389407106,-0.45,-5,114,Noise from bar at night,Call Center,negative,Early,27.0,3,Q1,Wednesday
4913,2025-09-21 14:00:00,Water Leak,Open,9,HSR Layout,178,12.93818668545327,77.71341035174083,-0.28,1,174,Illegal parking,Twitter,negative,On-Time,25.08,9,Q3,Sunday
4914,2025-10-23 08:00:00,Graffiti,Open,20,BTM Layout,175,12.984586680730168,77.45673923403767,0.76,15,102,Water leakage on road,Twitter,positive,Slight Delay,73.19,10,Q4,Thursday
4915,2025-08-21 18:00:00,Streetlight,Resolved,16,Jayanagar,8,12.918539973363206,77.62443988546062,0.82,-1,144,Broken footpath,Call Center,positive,Early,54.72,8,Q3,Thursday
4916,2025-05-02 13:00:00,Graffiti,In Progress,20,Malleshwaram,159,12.936482817725047,77.51958812334692,0.32,0,144,Broken footpath,Email,positive,On-Time,26.1,5,Q2,Friday
4917,2025-08-27 19:00:00,Noise,In Progress,8,HSR Layout,11,13.02643196470909,77.46914603535598,-0.12,0,150,Pothole near school,Call Center,neutral,On-Time,14.1,8,Q3,Wednesday
4918,2025-11-17 06:00:00,Streetlight,Open,7,Koramangala,17,12.996154587910972,77.72385832460664,0.03,17,141,Noise from bar at night,Twitter,neutral,Slight Delay,32.14,11,Q4,Monday
4919,2025-02-18 15:00:00,Water Leak,Open,11,Marathahalli,155,12.873371715828345,77.69488490692513,0.16,22,138,Garbage not collected,Call Center,neutral,Heavy Delay,46.84,2,Q1,Tuesday
4920,2025-12-12 22:00:00,Noise,Open,6,BTM Layout,124,13.09329562962651,77.5055880676414,0.91,9,119,Graffiti on wall,Twitter,positive,On-Time,73.91,12,Q4,Friday
4921,2025-08-01 21:00:00,Noise,In Progress,15,Basavanagudi,95,12.862334230739721,77.70108394689828,0.94,2,186,Illegal parking,Email,positive,On-Time,66.06,8,Q3,Friday
4922,2025-06-30 07:00:00,Garbage,Resolved,19,Indiranagar,155,12.870734893070416,77.49392822198243,0.69,-5,178,Garbage not collected,Mobile App,positive,Early,41.4,6,Q2,Monday
4923,2025-08-31 02:00:00,Streetlight,Resolved,14,HSR Layout,115,13.025346512185283,77.59284840795765,0.17,4,117,Streetlight not working,Twitter,neutral,On-Time,22.61,8,Q3,Sunday
4924,2025-06-02 07:00:00,Noise,Resolved,15,BTM Layout,123,13.027004534857705,77.66773199014347,-0.22,21,138,Overflowing garbage,Call Center,negative,Heavy Delay,49.06,6,Q2,Monday
4925,2025-06-08 01:00:00,Water Leak,Resolved,6,Basavanagudi,87,12.854733883306693,77.61014167899197,-0.54,-3,198,Graffiti on wall,Mobile App,negative,Early,35.16,6,Q2,Sunday
4926,2025-10-08 18:00:00,Garbage,Open,10,Yelahanka,56,13.0106884748659,77.70523421454288,0.07,16,128,Pothole near school,Call Center,neutral,Slight Delay,33.17,10,Q4,Wednesday
4927,2025-03-07 17:00:00,Noise,In Progress,14,Jayanagar,197,12.858315003694115,77.63506335852587,-0.31,10,119,Streetlight not working,Call Center,negative,Slight Delay,39.29,3,Q1,Friday
4928,2025-04-03 12:00:00,Streetlight,Open,16,Indiranagar,94,13.090192498472506,77.57958549415616,-0.85,-5,141,Overflowing garbage,Call Center,negative,Early,51.0,4,Q2,Thursday
4929,2025-02-12 22:00:00,Garbage,Resolved,13,Whitefield,98,13.024035648458234,77.72754862706874,-0.05,10,178,Noise from bar at night,Mobile App,neutral,Slight Delay,23.69,2,Q1,Wednesday
4930,2025-10-06 19:00:00,Streetlight,Open,11,Yelahanka,175,12.896644525330238,77.46088839709188,0.14,8,195,Graffiti on wall,Twitter,neutral,On-Time,26.33,10,Q4,Monday
4931,2025-06-16 08:00:00,Streetlight,Resolved,3,Basavanagudi,19,12.889526197040105,77.59651965761472,0.22,-1,111,Illegal parking,Mobile App,positive,Early,18.72,6,Q2,Monday
4932,2025-02-08 01:00:00,Streetlight,In Progress,8,Yelahanka,57,12.992415575680102,77.64823446205739,-0.85,10,155,Overflowing garbage,Mobile App,negative,Slight Delay,71.69,2,Q1,Saturday
4933,2025-09-22 22:00:00,Garbage,Resolved,3,BTM Layout,159,13.00837968140915,77.70081751712542,-0.03,15,111,Water leakage on road,Mobile App,neutral,Slight Delay,29.39,9,Q3,Monday
4934,2025-04-01 21:00:00,Noise,Open,2,HSR Layout,16,13.057809407467934,77.61234695748014,0.31,20,188,Illegal parking,Email,positive,Heavy Delay,53.08,4,Q2,Tuesday
4935,2025-05-14 05:00:00,Graffiti,In Progress,14,Whitefield,45,13.07583028730339,77.71565531595921,0.92,19,152,Pothole near school,Email,positive,Slight Delay,88.3,5,Q2,Wednesday
4936,2025-09-09 16:00:00,Pothole,Resolved,20,Marathahalli,155,12.948133361014552,77.57788305070927,-0.95,5,197,Water leakage on road,Mobile App,negative,On-Time,70.79,9,Q3,Tuesday
4937,2025-03-02 22:00:00,Noise,Resolved,15,HSR Layout,189,13.061021210592871,77.54513857552756,0.35,12,107,Pothole near school,Mobile App,positive,Slight Delay,44.45,3,Q1,Sunday
4938,2025-10-21 05:00:00,Garbage,In Progress,3,Marathahalli,154,12.985595008829183,77.74214361423634,-0.88,1,157,Pothole near school,Twitter,negative,On-Time,61.08,10,Q4,Tuesday
4939,2025-07-28 02:00:00,Pothole,Open,1,Basavanagudi,157,12.967645535150504,77.65015428765027,-0.68,19,123,Garbage not collected,Email,negative,Slight Delay,73.9,7,Q3,Monday
4940,2025-08-10 04:00:00,Pothole,In Progress,15,Koramangala,113,13.024742661514447,77.57773345550332,-0.65,2,160,Noise from bar at night,Twitter,negative,On-Time,48.66,8,Q3,Sunday
4941,2025-09-17 05:00:00,Pothole,Open,20,HSR Layout,121,12.875798740336164,77.71345692109738,-0.34,11,100,Water leakage on road,Call Center,negative,Slight Delay,42.47,9,Q3,Wednesday
4942,2025-10-23 10:00:00,Graffiti,Resolved,2,Basavanagudi,103,12.916346626433128,77.65492412421399,0.66,24,188,Illegal parking,Call Center,positive,Heavy Delay,79.6,10,Q4,Thursday
4943,2025-11-20 17:00:00,Water Leak,Resolved,18,BTM Layout,127,13.054190671352847,77.64138041171658,0.71,8,197,Water leakage on road,Call Center,positive,On-Time,60.53,11,Q4,Thursday
4944,2025-01-29 15:00:00,Garbage,In Progress,1,Marathahalli,44,12.976019709584351,77.66856137894584,-0.25,11,177,Pothole near school,Email,negative,Slight Delay,37.07,1,Q1,Wednesday
4945,2025-07-14 05:00:00,Graffiti,Resolved,9,Basavanagudi,109,13.077010859120524,77.67148793288814,-0.14,6,199,Graffiti on wall,Call Center,neutral,On-Time,23.57,7,Q3,Monday
4946,2025-03-20 22:00:00,Graffiti,In Progress,3,Indiranagar,157,12.872175933470727,77.59789501605174,-0.57,12,169,Noise from bar at night,Email,negative,Slight Delay,57.65,3,Q1,Thursday
4947,2025-11-04 21:00:00,Water Leak,Resolved,2,Marathahalli,109,12.928353202745011,77.57579226841936,-0.13,-5,144,Water leakage on road,Email,neutral,Early,7.8,11,Q4,Tuesday
4948,2025-07-25 02:00:00,Pothole,Resolved,4,BTM Layout,110,12.938887473201008,77.72278480434909,-0.45,18,108,Garbage not collected,Twitter,negative,Slight Delay,58.72,7,Q3,Friday
4949,2025-09-21 10:00:00,Water Leak,Open,16,Indiranagar,111,12.955680080680787,77.59917432186872,-0.65,1,100,Pothole near school,Call Center,negative,On-Time,47.28,9,Q3,Sunday
4950,2025-05-13 15:00:00,Water Leak,In Progress,1,Basavanagudi,130,13.096705012891062,77.51474649136986,-0.68,0,172,Water leakage on road,Twitter,negative,On-Time,47.7,5,Q2,Tuesday
4951,2025-06-08 05:00:00,Graffiti,In Progress,9,Yelahanka,134,12.92766567851705,77.60648083574752,0.55,9,123,Broken footpath,Call Center,positive,On-Time,52.31,6,Q2,Sunday
4952,2025-08-04 18:00:00,Garbage,Resolved,8,Malleshwaram,9,12.979670613241359,77.46032662997409,-0.77,12,159,Illegal parking,Mobile App,negative,Slight Delay,69.65,8,Q3,Monday
4953,2025-06-15 08:00:00,Streetlight,Open,6,HSR Layout,15,12.98401783096775,77.66699550558823,0.23,5,181,Broken footpath,Twitter,positive,On-Time,27.59,6,Q2,Sunday
4954,2025-04-24 04:00:00,Water Leak,Open,20,Whitefield,58,13.042699484651841,77.48809521771764,-0.67,19,147,Illegal parking,Email,negative,Slight Delay,73.3,4,Q2,Thursday
4955,2025-01-08 22:00:00,Water Leak,In Progress,18,BTM Layout,2,12.979467248521452,77.48351727960278,0.68,23,138,Garbage not collected,Twitter,positive,Heavy Delay,79.42,1,Q1,Wednesday
4956,2025-02-25 15:00:00,Pothole,In Progress,16,Koramangala,131,13.001434350155128,77.7339068429536,-0.45,11,117,Garbage not collected,Call Center,negative,Slight Delay,49.07,2,Q1,Tuesday
4957,2025-12-07 21:00:00,Pothole,Resolved,8,Whitefield,180,13.038332012690228,77.68176700443762,-0.91,-5,191,Pothole near school,Email,negative,Early,54.6,12,Q4,Sunday
4958,2025-01-16 18:00:00,Graffiti,In Progress,4,Basavanagudi,55,12.875283001169986,77.57426863290239,-0.1,-4,151,Water leakage on road,Email,neutral,Early,7.38,1,Q1,Thursday
4959,2025-06-09 13:00:00,Pothole,Resolved,3,Indiranagar,53,13.090868030881243,77.52187284272169,1.0,1,101,Streetlight not working,Email,positive,On-Time,68.28,6,Q2,Monday
4960,2025-09-23 20:00:00,Noise,Open,15,Marathahalli,94,13.061576044019862,77.70304714415809,0.63,4,135,Overflowing garbage,Call Center,positive,On-Time,50.21,9,Q3,Tuesday
4961,2025-01-26 15:00:00,Water Leak,In Progress,6,Whitefield,72,12.947193153405776,77.74057515308323,0.14,8,147,Illegal parking,Mobile App,neutral,On-Time,26.33,1,Q1,Sunday
4962,2025-04-08 02:00:00,Pothole,Open,1,Indiranagar,40,13.032104397268435,77.60250623138212,-0.62,6,187,Graffiti on wall,Mobile App,negative,On-Time,52.37,4,Q2,Tuesday
4963,2025-03-15 02:00:00,Garbage,Open,18,Malleshwaram,39,13.040581276102186,77.624022821674,-0.76,11,134,Water leakage on road,Twitter,negative,Slight Delay,67.67,3,Q1,Saturday
4964,2025-01-20 07:00:00,Noise,Resolved,11,Marathahalli,171,13.062561612353914,77.5229160474477,0.68,8,169,Graffiti on wall,Email,positive,On-Time,58.73,1,Q1,Monday
4965,2025-06-27 19:00:00,Graffiti,Open,3,HSR Layout,141,12.897079206283513,77.62677507921858,0.58,13,180,Garbage not collected,Call Center,positive,Slight Delay,59.63,6,Q2,Friday
4966,2025-05-12 14:00:00,Streetlight,Resolved,13,Yelahanka,104,13.02592568816095,77.57017929051092,-0.08,4,193,Graffiti on wall,Twitter,neutral,On-Time,17.21,5,Q2,Monday
4967,2025-06-01 00:00:00,Water Leak,Resolved,17,Malleshwaram,105,12.85833513263157,77.70367354983526,-0.16,18,171,Water leakage on road,Call Center,neutral,Slight Delay,41.32,6,Q2,Sunday
4968,2025-07-25 18:00:00,Water Leak,Open,18,Marathahalli,165,12.87889478101347,77.56313390594704,0.5,6,141,Pothole near school,Twitter,positive,On-Time,45.17,7,Q3,Friday
4969,2025-08-14 17:00:00,Garbage,Open,14,Malleshwaram,55,13.044016740116376,77.64463374454003,0.07,1,173,Graffiti on wall,Twitter,neutral,On-Time,12.48,8,Q3,Thursday
4970,2025-09-08 04:00:00,Streetlight,Resolved,7,HSR Layout,160,13.05325075097044,77.5110398040319,-0.19,2,179,Illegal parking,Call Center,neutral,On-Time,21.06,9,Q3,Monday
4971,2025-08-22 11:00:00,Streetlight,Resolved,7,Indiranagar,142,12.998109113031141,77.47720185075839,-0.5,23,137,Broken footpath,Call Center,negative,Heavy Delay,68.62,8,Q3,Friday
4972,2025-04-03 04:00:00,Graffiti,Open,14,Marathahalli,65,12.995421493545974,77.46210656597769,-0.75,7,125,Broken footpath,Mobile App,negative,On-Time,61.55,4,Q2,Thursday
4973,2025-09-13 00:00:00,Graffiti,Resolved,15,Basavanagudi,155,13.037377857091982,77.57469363119917,0.19,22,130,Illegal parking,Call Center,neutral,Heavy Delay,48.64,9,Q3,Saturday
4974,2025-08-31 10:00:00,Noise,Resolved,12,BTM Layout,24,13.076521205522175,77.49905861641743,0.65,0,151,Graffiti on wall,Twitter,positive,On-Time,45.9,8,Q3,Sunday
4975,2025-01-16 22:00:00,Water Leak,In Progress,12,Whitefield,115,12.955278792716907,77.74804405707995,0.49,2,159,Broken footpath,Email,positive,On-Time,39.06,1,Q1,Thursday
4976,2025-04-05 00:00:00,Pothole,In Progress,8,Yelahanka,113,12.878705279651836,77.68951501652789,0.39,-1,107,Overflowing garbage,Call Center,positive,Early,28.92,4,Q2,Saturday
4977,2025-02-28 20:00:00,Graffiti,In Progress,16,Jayanagar,22,13.059749846106822,77.65801194551277,0.86,3,160,Garbage not collected,Call Center,positive,On-Time,62.63,2,Q1,Friday
4978,2025-09-14 02:00:00,Garbage,In Progress,9,Koramangala,78,12.935411036492688,77.69099554021344,-0.21,20,134,Graffiti on wall,Email,negative,Heavy Delay,47.08,9,Q3,Sunday
4979,2025-01-16 11:00:00,Garbage,In Progress,2,Indiranagar,45,12.883446443302647,77.52882417758151,-0.73,5,133,Water leakage on road,Mobile App,negative,On-Time,57.59,1,Q1,Thursday
4980,2025-08-30 22:00:00,Garbage,Resolved,14,BTM Layout,136,13.003654100035707,77.71377919486557,-0.8,7,109,Pothole near school,Email,negative,On-Time,64.55,8,Q3,Saturday
4981,2025-08-20 21:00:00,Graffiti,Resolved,16,Koramangala,195,12.994520981302921,77.74869091850104,0.91,-5,139,Pothole near school,Email,positive,Early,54.6,8,Q3,Wednesday
